Tamarine Restaurant & Gallery||0.8800000000000001||0.75||0.61509434||0.07436
Sam's Chowder House||0.8800000000000001||0.5||0.61509434||0.8131
Eureka!||0.86||0.5||0.61509434||0.24841999999999997
Rock Bottom Restaurant & Brewery||0.78||0.5||0.61509434||0.69784
Lazy Dog Restaurant & Bar||0.8400000000000001||0.5||0.61509434||0.5294
Jersey Joe's Cheesesteak||0.9||0.25||0.61509434||0.47012
BJ's Restaurant & Brewhouse||0.8||0.5||0.61509434||0.54018
Chennai Kings||0.78||0.5||0.61509434||0.35146
Claim Jumper Restaurants||0.78||0.5||0.61509434||0.7837999999999999
Pastis||0.9||0.5||0.61886792||0.10244
La Boheme||0.86||0.5||0.61886792||0.10369999999999999
Zola Restaurant||0.9||0.75||0.61886792||0.06796
Left Bank||0.8400000000000001||0.5||0.61886792||0.12098
Cuisinett||0.9199999999999999||0.5||0.61886792||0.45004
Le Petit Bistro||0.9||0.75||0.61886792||0.24115999999999999
La Fontaine||0.8400000000000001||0.5||0.61886792||0.24814
Protégé||0.9400000000000001||1.0||0.61886792||0.10715999999999999
Chez Christina||0.86||0.5||0.61886792||0.65042
Le Papillon||0.9199999999999999||0.75||0.61886792||0.57304
Left Bank||0.82||0.75||0.61886792||0.6249199999999999
Black Sheep Brasserie||0.8800000000000001||0.75||0.61886792||0.71946
Frodo Joe's Petit Cafe||0.9||0.5||0.61886792||0.58158
Jeffrey's Hamburgers||0.8800000000000001||0.5||0.61886792||0.09487999999999999
Mayfield Bakery & Cafe||0.8400000000000001||0.75||0.62264151||0.07032
Il Fornaio||0.82||0.5||0.62264151||0.07354
Hong Kong Bakery||0.8400000000000001||0.25||0.62264151||0.2491
Lemonade||0.8||0.5||0.62264151||0.07150000000000001
The Village Pub||0.9199999999999999||1.0||0.62264151||0.1884
Holder's Country Inn||0.8800000000000001||0.5||0.62264151||0.51628
Wendy's||0.6799999999999999||0.25||0.62264151||0.19143999999999997
Shari's Cafe and Pies||0.8400000000000001||0.5||0.62264151||0.79098
Faz Restaurants & Catering - Sunnyvale||0.8||0.5||0.62264151||0.35838000000000003
Chelokababi||0.8800000000000001||0.5||0.62264151||0.5444599999999999
Il Fornaio||0.8400000000000001||0.5||0.62264151||0.44445999999999997
JOYA Restaurant and Lounge||0.82||0.75||0.62641509||0.067
Telefèric Barcelona||0.9400000000000001||0.5||0.62641509||0.0699
La Bodeguita del Medio||0.9||0.5||0.62641509||0.10167999999999999
Cascal||0.8400000000000001||0.75||0.62641509||0.29968
Romesco Bistro & Tapas||0.8800000000000001||0.5||0.62641509||0.7168399999999999
La Catalana||0.86||0.5||0.62641509||0.51098
Seville Tapas||0.8400000000000001||0.5||0.62641509||0.8354600000000001
LV Mar Tapas & Cocktails||0.8800000000000001||0.75||0.62641509||0.21162
Coconuts||0.8400000000000001||0.5||0.62641509||0.0711
PintxoPote||0.9199999999999999||0.5||0.62641509||0.74818
La Viga Seafood & Cocina Mexicana||0.8800000000000001||0.5||0.62641509||0.2332
MacArthur Park||0.8400000000000001||0.75||0.62641509||0.060919999999999995
True Food Kitchen||0.8800000000000001||0.5||0.63018868||0.07498
Euro Grill||0.9400000000000001||0.5||0.63396226||0.55692
Wendy's||0.6799999999999999||0.25||0.63396226||0.19143999999999997
Ludwig's German Table||0.9199999999999999||0.5||0.64528302||0.7639400000000001
MacArthur Park||0.8400000000000001||0.75||0.64528302||0.060919999999999995
Reposado||0.86||0.75||0.6490566||0.06594
Nola||0.86||0.5||0.6490566||0.06552
IKEA Restaurant||0.82||0.25||0.6490566||0.19888000000000003
Amber India||0.82||0.5||0.6490566||0.20611999999999997
Denny's||0.72||0.25||0.6490566||0.22891999999999998
BJ's Restaurant & Brewhouse||0.82||0.5||0.6490566||0.46316
Jack's Restaurant and Bar||0.86||0.5||0.6490566||0.5799
Saravanaa Bhavan||0.78||0.5||0.6490566||0.48318
Denny's||0.78||0.25||0.6490566||0.34746000000000005
BJ's Restaurant & Brewhouse||0.78||0.5||0.6490566||0.64792
Denny's||0.8||0.25||0.6490566||0.5500200000000001
BJ's Restaurant & Brewhouse||0.8||0.5||0.6490566||0.54018
Ludwig's German Table||0.9199999999999999||0.5||0.6490566||0.7639400000000001
Dish n Dash||0.9199999999999999||0.25||0.6490566||0.36022
Teske's Germania||0.9||0.5||0.6490566||0.76126
Elyse||0.9199999999999999||0.5||0.6490566||0.7639199999999999
Nola||0.86||0.5||0.65283019||0.06552
Naschmarkt Restaurant||0.9400000000000001||0.75||0.65283019||0.6960599999999999
Kirin||0.78||0.5||0.65283019||0.2652
Dishdash||0.9||0.5||0.65283019||0.39692
Saravanaa Bhavan||0.78||0.5||0.65283019||0.48318
Cafe Bliss||0.9199999999999999||0.5||0.65283019||0.53058
The Van's Restaurant||0.8800000000000001||0.5||0.65283019||0.63638
New Port Dim Sum and Chinese Food||0.82||0.5||0.65283019||0.50898
Isla Restaurant||0.8400000000000001||0.5||0.65283019||0.57192
Jack's Restaurant and Bar||0.86||0.5||0.65283019||0.5799
Ludwig's German Table||0.9199999999999999||0.5||0.65283019||0.7639400000000001
Oasis Palace Restaurant||0.82||0.5||0.65283019||0.41294
Kyain Kyain - Main Main Kyay Oh||0.9199999999999999||0.5||0.65283019||0.5272399999999999
Mikayla's Cafe||0.86||0.5||0.65283019||0.48808
Chandni Restaurant||0.76||0.5||0.65283019||0.57034
Saravanaa Bhavan||0.74||0.5||0.65283019||0.5920799999999999
Orchestria Palm Court Restaurant||0.9400000000000001||0.5||0.65283019||0.74528
Sumac Mediterranean Grill||0.8800000000000001||0.5||0.65660377||0.48058
Mivan Mediterranean Cuisine||0.8800000000000001||0.5||0.65660377||0.6722
Wahlburgers||0.82||0.5||0.65660377||0.061900000000000004
La Stanza Cucina Italiana||0.86||0.5||0.66415094||0.10486000000000001
Italico Restaurant||0.8800000000000001||0.5||0.66415094||0.10554000000000001
Vina Enoteca||0.8800000000000001||0.75||0.66415094||0.03748
Terún||0.8800000000000001||0.5||0.66415094||0.10246000000000001
Ristorante Carpaccio||0.86||0.75||0.66415094||0.1176
Cafe Pro Bono||0.8800000000000001||0.5||0.66415094||0.11378
Il Fornaio||0.82||0.5||0.66415094||0.07354
Angelo Mio||0.8||0.5||0.66415094||0.10608000000000001
Trellis Restaurant||0.86||0.5||0.66415094||0.12380000000000001
Portola Kitchen||0.86||0.5||0.66415094||0.10901999999999999
Avanti Pizza Fresh Pasta||0.8400000000000001||0.25||0.66415094||0.07397999999999999
Tootsie's At The Stanford Barn||0.8800000000000001||0.5||0.66415094||0.03752
Villa Lucia's||0.8800000000000001||0.5||0.66415094||0.15036
Pompeii||0.8400000000000001||0.5||0.66415094||0.18808
Aldo Los Altos||0.8800000000000001||0.5||0.66415094||0.18738
Pizza My Heart||0.8400000000000001||0.25||0.66415094||0.06286
Howie's Artisan Pizza||0.86||0.5||0.66415094||0.06532
Donato Enoteca||0.86||0.75||0.66415094||0.2274
Vino Santo Bistro||0.8800000000000001||0.5||0.66415094||0.2114
Cafe Borrone||0.8800000000000001||0.5||0.66415094||0.09817999999999999
La Bodeguita del Medio||0.9||0.5||0.86415094||0.10167999999999999
Cuban Kitchen||0.9199999999999999||0.25||0.86415094||0.5882999999999999
Coconuts||0.8400000000000001||0.5||0.86415094||0.0711
Habana Cuba||0.86||0.5||0.86415094||0.7460800000000001
Cubamex||0.9400000000000001||0.25||0.86415094||0.74768
Cariblue||0.9199999999999999||0.25||0.86415094||0.23882
Cascal||0.8400000000000001||0.75||0.86415094||0.29968
Back A Yard Caribbean Grill||0.9||0.25||0.86415094||0.16182
JOYA Restaurant and Lounge||0.82||0.75||0.86415094||0.067
La Viga Seafood & Cocina Mexicana||0.8800000000000001||0.5||0.86415094||0.2332
Maya's Cafe||0.8800000000000001||0.25||0.8754717||0.7330200000000001
Catracho||0.74||0.5||0.8754717||0.98626
JOYA Restaurant and Lounge||0.82||0.75||0.8754717||0.067
El Rinconsito Catracho||0.74||0.5||0.8754717||0.6258
Rickshaw Corner||0.86||0.25||0.8754717||0.6559
Fiorillo's Restaurant and Banquet Facilities||0.8800000000000001||0.5||0.8754717||0.56256
Coconuts||0.8400000000000001||0.5||0.87924528||0.0711
Back A Yard Caribbean Grill||0.9||0.25||0.87924528||0.16182
Cariblue||0.9199999999999999||0.25||0.87924528||0.23882
Reggae Pot||0.9||0.5||0.87924528||0.69828
Carmen & Family Bar-B-Q||0.8800000000000001||0.5||0.87924528||0.7884
Back A Yard Caribbean Grill||0.9||0.5||0.87924528||0.7609600000000001
Back A Yard Caribbean Grill||0.9199999999999999||0.5||0.87924528||0.9136799999999999
Back A Yard Catering & Take Out||0.9800000000000001||0.5||0.87924528||0.6178
Celia's||0.8400000000000001||0.5||0.88301887||0.15206
El Cerrito||0.9||0.5||0.88301887||0.0665
Cafe del sol restaurant||0.8400000000000001||0.5||0.88301887||0.10034000000000001
Amigos Grill||0.9||0.5||0.88301887||0.10859999999999999
Mama Coco Cocina Mexicana||0.8800000000000001||0.5||0.88301887||0.12359999999999999
Rubio's Coastal Grill||0.8||0.25||0.88301887||0.09096
Mexcal Taqueria||0.9||0.25||0.88301887||0.16988
Bravo Taqueria (Redwood City)||0.9||0.25||0.88301887||0.17873999999999998
Taqueria La Cazuela||0.9||0.25||0.88301887||0.1553
Celia's||0.8400000000000001||0.5||0.88301887||0.1242
Reposado||0.86||0.75||0.88301887||0.06594
Sancho's Taqueria||0.86||0.25||0.88301887||0.07682
Lulu's on the Alameda||0.8400000000000001||0.5||0.88301887||0.07226
Palo Alto Sol||0.86||0.5||0.88301887||0.10414
Taqueria Gonzalez||0.8800000000000001||0.5||0.88301887||0.16937999999999998
Tacos el Fogon||0.8400000000000001||0.5||0.88301887||0.17148
Taqueria Azteca||0.78||0.5||0.88301887||0.10615999999999999
Como Esta Taqueria||0.8400000000000001||0.25||0.88301887||0.12416
Sun Of Wolf||0.9199999999999999||0.5||0.88301887||0.10416
Sancho's Taqueria||0.86||0.25||0.88301887||0.1267
Il Fornaio||0.82||0.5||0.89056604||0.07354
Chili's Grill & Bar||0.82||0.5||0.89056604||0.20456
The Van's Restaurant||0.8800000000000001||0.5||0.89056604||0.63638
Wendy's||0.6799999999999999||0.25||0.89056604||0.19143999999999997
Chili's Grill & Bar||0.78||0.5||0.89056604||0.6019
McDonald's||0.72||0.25||0.89056604||0.46484000000000003
Wendy's||0.8||0.25||0.89056604||0.47866
Wendy's||0.72||0.25||0.89056604||0.36334000000000005
KoJa Kitchen||0.8800000000000001||0.25||0.89056604||0.50048
Wendy's||0.76||0.25||0.89056604||0.53852
Il Fornaio||0.8400000000000001||0.5||0.89056604||0.44445999999999997
KoJa Kitchen||0.8800000000000001||0.5||0.89056604||0.61626
Chili's Grill & Bar||0.78||0.5||0.89056604||0.5577799999999999
TGI Fridays||0.78||0.5||0.89056604||0.5598
Koja Kitchen||0.8800000000000001||0.5||0.89056604||0.78908
Cuban Kitchen||0.9199999999999999||0.25||0.89433962||0.5882999999999999
Reggae Pot||0.9||0.5||0.89433962||0.69828
Maya's Cafe||0.8800000000000001||0.25||0.89433962||0.7330200000000001
Milohas||0.9400000000000001||0.25||0.89433962||0.78554
Habana Cuba||0.86||0.5||0.89433962||0.7460800000000001
Picasso's Tapas Restaurant||0.8400000000000001||0.5||0.89433962||0.75288
Sizzler||0.76||0.5||0.89433962||0.2528
Local Union 271||0.8400000000000001||0.5||0.96981132||0.06492
Dinah's Poolside Restaurant||0.9||0.5||0.96981132||0.17532
Stacks||0.86||0.5||0.96981132||0.1226
Protégé||0.9400000000000001||1.0||0.96981132||0.10715999999999999
Palo Alto Creamery||0.8800000000000001||0.5||0.96981132||0.06472
Joanie's Cafe||0.9||0.5||0.96981132||0.1039
Saint Michael's Alley||0.8800000000000001||0.75||0.96981132||0.07022
Thyme||0.9||0.5||0.96981132||0.07498
Bird Dog||0.9||1.0||0.96981132||0.06584
True Food Kitchen||0.8800000000000001||0.5||0.96981132||0.07498
Zola Restaurant||0.9||0.75||0.96981132||0.06796
MacArthur Park||0.8400000000000001||0.75||0.96981132||0.060919999999999995
Hobee's||0.86||0.5||0.96981132||0.16676
Pluto's||0.86||0.25||0.96981132||0.07162
Telefèric Barcelona||0.9400000000000001||0.5||0.96981132||0.0699
The Melt Stanford||0.8400000000000001||0.25||0.96981132||0.06626
The Counter Palo Alto||0.86||0.5||0.96981132||0.10704000000000001
Jeffrey's Hamburgers||0.8800000000000001||0.5||0.96981132||0.09487999999999999
Kirk's SteakBurgers||0.86||0.5||0.96981132||0.06802
Tender Greens||0.86||0.5||0.96981132||0.05284
Jeffrey's Hamburgers||0.8800000000000001||0.5||0.97358491||0.09487999999999999
The Counter Palo Alto||0.86||0.5||0.97358491||0.10704000000000001
Gott's Roadside||0.86||0.5||0.97358491||0.06886
The Melt Stanford||0.8400000000000001||0.25||0.97358491||0.06626
SliderBar Restaurant||0.8||0.5||0.97358491||0.06674000000000001
Wahlburgers||0.82||0.5||0.97358491||0.061900000000000004
Kirk's SteakBurgers||0.86||0.5||0.97358491||0.06802
The Counter||0.86||0.5||0.97358491||0.20312000000000002
The Patty Shack||0.86||0.5||0.97358491||0.20643999999999998
The Habit Burger Grill||0.86||0.25||0.97358491||0.21100000000000002
Five Guys||0.86||0.5||0.97358491||0.2165
Jack in the Box||0.74||0.25||0.97358491||0.0974
Clarke's Charcoal Broiler||0.8800000000000001||0.25||0.97358491||0.25648
McDonald's||0.76||0.25||0.97358491||0.0508
Jack in the Box||0.78||0.25||0.97358491||0.20335999999999999
Five Guys||0.82||0.5||0.97358491||0.24752
McDonald's||0.72||0.25||0.97358491||0.10092000000000001
Martin’s||0.9199999999999999||0.25||0.97358491||0.17012
Jack in the Box||0.72||0.25||0.97358491||0.17166
Godfather's Burger Lounge||0.9199999999999999||0.5||0.97358491||0.4771
Wendy's||0.6799999999999999||0.25||0.97735849||0.19143999999999997
Taco Bell||0.76||0.25||0.97735849||0.25494
The Counter||0.86||0.5||0.97735849||0.20312000000000002
Chick-fil-A||0.9||0.25||0.97735849||0.3906
Wahlburgers||0.82||0.5||0.97735849||0.061900000000000004
Wendy's||0.8||0.25||0.97735849||0.47866
Chick-fil-A||0.86||0.25||0.97735849||0.7804000000000001
Wendy's||0.72||0.25||0.97735849||0.36334000000000005
Chick-fil-A||0.8800000000000001||0.25||0.97735849||0.49704
Wendy's||0.76||0.25||0.97735849||0.53852
Burger King||0.72||0.25||0.97735849||0.34702
Five Guys||0.8400000000000001||0.5||0.97735849||0.7873399999999999
Jack in the Box||0.78||0.25||0.97735849||0.44132
McDonald's||0.74||0.25||0.97735849||0.6478400000000001
Wendy's||0.82||0.25||0.97735849||0.7776000000000001
Taco Bell||0.76||0.25||0.97735849||0.45636000000000004
Little Chef Chinese Fast Food||0.86||0.5||0.97735849||0.6504800000000001
Wienerschnitzel||0.82||0.25||0.97735849||0.47200000000000003
Wienerschnitzel||0.86||0.25||0.97735849||0.5022800000000001
Wienerschnitzel||0.8400000000000001||0.25||0.97735849||0.58658
Dan Gordon's||0.8400000000000001||0.5||0.98490566||0.06658
Su-Dam Korean Cuisine||0.8||0.5||0.98490566||0.192
China Station||0.82||0.5||0.98490566||0.5108400000000001
Cooking Papa||0.76||0.5||0.98490566||0.22254000000000002
GOLKONDA Indian Cousine||0.7||0.5||0.98490566||0.45342
Max's Restaurant Milpitas||0.74||0.5||0.98490566||0.6862600000000001
Eureka!||0.86||0.5||0.98490566||0.24841999999999997
Chennai Kings||0.78||0.5||0.98490566||0.35146
Paul Martin's America||0.82||0.5||0.98490566||0.59804
Hong Kong Bistro||0.78||0.25||0.98490566||0.2953
Sizzler||0.76||0.5||0.98490566||0.2528
Reposado||0.86||0.75||0.98490566||0.06594
Baja Fresh||0.78||0.25||0.98490566||0.16074000000000002
Wahlburgers||0.82||0.5||0.98490566||0.061900000000000004
BJ's Restaurant & Brewhouse||0.78||0.5||0.98490566||0.64792
Sundance The Steakhouse||0.9||0.75||0.98867925||0.08041999999999999
Fleming’s Prime Steakhouse & Wine Bar||0.86||1.0||0.98867925||0.07554
The Sea by Alexander's Steakhouse||0.9||1.0||0.98867925||0.17604
MacArthur Park||0.8400000000000001||0.75||0.98867925||0.060919999999999995
Sizzler||0.76||0.5||0.98867925||0.2528
Pampas||0.86||0.75||0.98867925||0.06164
Paul Martin's America Mountain View||0.8400000000000001||0.75||0.98867925||0.19682
Arya||0.8400000000000001||0.5||0.98867925||0.23196000000000003
Mitsunobu||0.8||0.5||0.98867925||0.06348
Birk's||0.9||0.75||0.98867925||0.45636000000000004
Left Bank||0.8400000000000001||0.5||0.98867925||0.12098
Izzy's||0.8400000000000001||0.5||0.98867925||0.43862
Town||0.9199999999999999||0.75||0.98867925||0.444
Outback Steakhouse||0.78||0.5||0.98867925||0.45793999999999996
Los Altos Grill||0.9199999999999999||0.75||0.98867925||0.19476
Bourbon Steak Santa Clara||0.8800000000000001||0.5||0.98867925||0.49466
Bird Dog||0.9||1.0||0.98867925||0.06584
Sizzler||0.8||0.5||0.98867925||0.44183999999999996
Which Wich Superior Sandwiches||0.8||0.25||0.99245283||0.48296
Jakes of Saratoga||0.9||0.5||0.99245283||0.5118
Which Wich Superior Sandwiches||0.8400000000000001||0.25||0.99245283||0.78876
Which Wich Superior Sandwiches||0.82||0.25||0.99245283||0.7414400000000001
Lee's Sandwiches||0.82||0.25||0.99245283||0.89184
Jeffrey's Hamburgers||0.8800000000000001||0.5||0.99245283||0.09487999999999999
Wahlburgers||0.82||0.5||0.99245283||0.061900000000000004
Pizz'a Chicago||0.86||0.5||0.99622642||0.1024
Blue Line Pizza||0.8800000000000001||0.5||0.99622642||0.24672
Doppio Zero||0.8800000000000001||0.5||0.99622642||0.24752
Pizza Hut||0.72||0.25||0.99622642||0.37805999999999995
Jeffrey's Hamburgers||0.8800000000000001||0.5||0.99622642||0.09487999999999999
Jake's||0.8800000000000001||0.5||0.99622642||0.4971
Papa John's Pizza||0.74||0.25||0.99622642||0.2586
Sammy G's Pizzeria||0.8800000000000001||0.5||0.99622642||0.7829999999999999
Pizza My Heart||0.86||0.25||0.99622642||0.7868999999999999
Jakes of Saratoga||0.9||0.5||0.99622642||0.5118
Oh Baby Sushi||0.9||0.5||0.99622642||0.18602
MOD Pizza||0.8800000000000001||0.25||0.99622642||0.63552
California Pizza Kitchen at Valley Fair||0.82||0.5||0.99622642||0.6970000000000001
Wahlburgers||0.82||0.5||0.99622642||0.061900000000000004
Jake's of Willow Glen||0.9||0.5||0.99622642||0.71172
It's Italia||0.8800000000000001||0.5||0.99622642||0.70416
Al Castello Ristorante||0.8800000000000001||0.5||0.99622642||0.74286
High Five Pizza||0.9199999999999999||0.5||0.99622642||0.90618
